feature,lasso_importance,rf_importance,perm_importance_mean,lasso_n,rf_n,perm_n,combined_score
param_1619,0.0,0.00017932908471806995,0.0004282393688783026,0.0,0.008885386258573031,0.42401075746385614,0.13164592036844336
param_2119,0.0,0.0006091549812542121,-0.0006808408386314024,0.0,0.03018237286097125,0.38841294055481823,0.1316150685969311
param_1147,0.0,0.0002867224682404288,0.00014762041513427526,0.0,0.014206506899496475,0.4150038145313737,0.13160439780916033
param_40,0.0,0.0003558841834365998,-3.3794757107141746e-05,0.0,0.017633327232570294,0.40918098581056184,0.13157095935945368
param_1104,0.0,0.00038851989287717,-0.00011823787112399397,0.0,0.019250359320019547,0.40647064034442953,0.13156637176333863
param_574,0.0,0.0003037214310386867,9.765355605537707e-05,0.0,0.015048770443612,0.4134000431458901,0.13154439816557303
param_205,0.0,0.00031489393423576515,6.811244639681746e-05,0.0,0.015602344932308318,0.41245187095257646,0.1315367337519271
param_38,0.0,0.00042646847614626635,-0.00022326349100527666,0.0,0.021130633347189478,0.40309966432125555,0.13149521596997138
param_2336,0.0,0.00038200663380518867,-0.00010949009433796064,0.0,0.018927640767433987,0.40675141512905,0.131489244922432
param_2223,0.0,0.00041600733017030004,-0.00019780174477321833,0.0,0.020612305141533883,0.4039169024023393,0.13148122329146872
param_733,0.0,0.000257363876340495,0.0002091199874678429,0.0,0.012751849226711064,0.41697774797738674,0.13146924900657156
param_2140,0.0,0.00035867120002389645,-5.684608008380554e-05,0.0,0.017771418155892144,0.40844111436638836,0.13141804338786256
param_1252,0.0,0.0001476724768692525,0.00048529134963009034,0.0,0.007316866635472682,0.4258419378882731,0.13141101468421829
param_619,0.0,0.0001878806780115535,0.0003772203136680918,0.0,0.009309100067508609,0.42237321405270545,0.13136651424956594
param_1145,0.0,0.00010893531490857788,0.0005794458026993299,0.0,0.005397520160679607,0.42886398530994263,0.1313579556733226
param_1913,0.0,9.356714572211103e-05,0.0006172461417487396,0.0,0.004636059076307617,0.430077251527723,0.1313412049964707
param_1830,0.0,0.0003806269233215718,-0.00012137817218675906,0.0,0.01885927895880037,0.40636984703704326,0.13134059359051314
param_1227,0.0,0.00019701363401940708,0.00035095440866130814,0.0,0.009761619199806155,0.4215301651270726,0.13133985913802484
param_1207,0.0,0.0001113692076966354,0.0005677886223033557,0.0,0.005518114528112227,0.4284898282646706,0.1313060057434573
param_2004,0.0,0.00035769028312362315,-7.034886280126163e-05,0.0,0.017722815746750355,0.40800771957340237,0.13126372374539588
param_2330,0.0,0.00019128681158213733,0.000357028438446072,0.0,0.009477866960344259,0.4217251214509832,0.13125646991546708
param_1648,0.0,0.00033050087718100574,-1.9022575999438906e-05,0.0,0.016375636763926085,0.4096551241053925,0.13108435561358078
param_1589,0.0,0.0001920794877448698,0.00033464845374182596,0.0,0.009517142429211534,0.42100679775127736,0.13106061053998896
param_2369,0.0,0.0004112054290946737,-0.0002291549806678228,0.0,0.020374380847772634,0.4029105669332499,0.13106036050386127
param_1510,0.0,0.000264501582148747,0.0001482841192176121,0.0,0.01310550782707746,0.41502511724354946,0.13106028908660355
param_1601,0.0,0.00029302580002237857,7.441047753242724e-05,0.0,0.014518823987862898,0.4126540169810916,0.13105561708825894
param_2341,0.0,0.0002212753760925083,0.0002575182683720367,0.0,0.010963738476577629,0.41853117317664096,0.1310412211912811
param_2168,0.0,0.0001281742903325813,0.0004930422524122458,0.0,0.006350771710087862,0.4260907163050645,0.13100260074656328
param_465,0.0,0.0006461368411681891,-0.0008397297627716016,0.0,0.03201474773988577,0.38331313010637746,0.13100131290185613
param_1169,0.0,0.0005204142525423976,-0.0005202634252017057,0.0,0.025785452792420532,0.39356694594080577,0.130962810178452
param_120,0.0,0.0003394082672030998,-5.68719104860671e-05,0.0,0.016816979566887984,0.40844028529566456,0.13094057537214335
param_2488,0.0,0.00024748613933013136,0.00017321817838820142,0.0,0.012262427731945361,0.4158254183102746,0.13087883935905506
param_2042,0.0,0.00016529526009418128,0.0003810157498751909,0.0,0.008190039195020215,0.4224950350375859,0.13084353010878585
param_1150,0.0,7.596090278247617e-05,0.0006091971924011786,0.0,0.003763706053779941,0.4298189067991412,0.13082752506663234
param_2156,0.0,0.0003154205864334001,-7.135974610039675e-06,0.0,0.015628439462413515,0.4100366448079219,0.1308252131735833
param_1771,0.0,2.7509850730841103e-05,0.0007301696413808401,0.0,0.001363056361122332,0.43370172344365177,0.1307920452136567
param_1078,0.0,0.0005252922461608033,-0.000550688535137156,0.0,0.02602714731472588,0.39259040025404124,0.1307906937335753
param_1035,0.0,0.0004252191108009791,-0.00029332762259388635,0.0,0.02106872987130655,0.40085083676911454,0.13078961596638763
param_1149,0.0,0.00040787604409531567,-0.00024878100430858474,0.0,0.020209416688337464,0.4022806363011047,0.13078889923450016
param_943,0.0,0.00015386969800108155,0.000401644123016931,0.0,0.00762392615999243,0.4231571377829588,0.13075910441488384
param_1579,0.0,9.656204287526194e-05,0.0005463504476070468,0.0,0.004784450052887253,0.4278017335601255,0.13073274509448127
param_1932,0.0,0.00086892046041109,-0.0014410983123879229,0.0,0.04305321655362066,0.364011182980152,0.13072996317085595
param_1291,0.0,0.0003007473502620174,1.827899423498813e-05,0.0,0.014901410875550586,0.41085238148915404,0.1307064198845215
param_569,0.0,0.0002811813957351115,6.600336791950934e-05,0.0,0.013931958186029795,0.4123841764892061,0.13068123203977672
param_472,0.0,0.000389153074895673,-0.00021430453984430108,0.0,0.019281732183017354,0.4033872171068575,0.13065703122356592
param_107,0.0,0.00010661351197980673,0.0005077915071825423,0.0,0.005282479614574935,0.42656411874007566,0.13061047542931017
param_1421,0.0,0.000244149746037215,0.00015391166470848371,0.0,0.012097116326019878,0.41520574289413353,0.13061028103125
param_1661,0.0,0.0006221658625828021,-0.0008196016033617636,0.0,0.030827035194193594,0.38395917764066373,0.1306012708892959
param_2373,0.0,0.0003265253331193842,-5.9067866131767845e-05,0.0,0.01617865675574159,0.40836980236171017,0.13060026908638384
param_198,0.0,0.00036653701191997207,-0.00016365053569502574,0.0,0.01816115291109813,0.40501304358289236,0.13058448953041676
param_1657,0.0,0.0003686953715878209,-0.00017125067896686108,0.0,0.018268095180746763,0.40476910404917665,0.13056477880512637
param_1429,0.0,0.00029700795345963434,1.2370604697098386e-05,0.0,0.014716131476977387,0.4106627416708858,0.13055688823975442
param_1727,0.0,0.0001510996709160782,0.00038677036290115654,0.0,0.007486677031466188,0.4226797391369771,0.13054726025682623
param_1784,0.0,8.951550943590157e-05,0.0005444581445942065,0.0,0.004435308855344749,0.42774099687423806,0.1305399534899438
param_1045,0.0,0.0006605944898384817,-0.0009300587098791224,0.0,0.032731094410746515,0.38041386880954153,0.13048970784823571
param_1028,0.0,0.0002013303759816219,0.00024280440139143878,0.0,0.009975504860200674,0.41805890657297,0.13040542440199132
param_1958,0.0,0.0006378405000039272,-0.0008857304063399462,0.0,0.03160368114746291,0.3818366611581842,0.1303528389211867
param_1174,0.0,0.00041932627726857917,-0.0003249969611672565,0.0,0.0207767521245001,0.399834355446545,0.13033868269621354
param_109,0.0,0.0001463704765967588,0.0003739346462208193,0.0,0.007252355207512953,0.4222677549637955,0.1303065040928951
param_2410,0.0,8.157182031511067e-05,0.0005399743166006665,0.0,0.004041715444285872,0.42759708078333236,0.13029998195714265
param_1034,0.0,8.672262267537087e-05,0.0005264028325417059,0.0,0.004296927077047135,0.42716148090386147,0.130296907809682
param_395,0.0,0.0004949093465527241,-0.0005239295302789104,0.0,0.024521737307767716,0.3934492760586602,0.13029565147148192
param_1141,0.0,0.0001474381390528789,0.0003681304290650278,0.0,0.0073052556800231325,0.4220814587354315,0.13027706546064102
param_2026,0.0,0.00025046333518834814,0.00010109845267067819,0.0,0.012409941645872198,0.4135106129659551,0.13025815471272262
param_1873,0.0,0.00015902800167057096,0.0003332131437197239,0.0,0.00787950946715359,0.4209607290332275,0.13022797344354506
param_665,0.0,0.00011143532868731802,0.000455609216338404,0.0,0.005521390686817538,0.42488923930143274,0.1302274671338386
param_1177,0.0,0.00028953408903777404,-3.250241253627273e-06,0.0,0.0143458169106769,0.41016136403349485,0.1302213176653869
param_415,0.0,0.00010389207473500104,0.0004726110274489992,0.0,0.005147638012407717,0.4254349413660255,0.1302043014160115
param_216,0.0,0.0003704204655392682,-0.00021393110116245672,0.0,0.018353570027813737,0.40339920325694206,0.13019654599098948
param_376,0.0,0.0003060498023396103,-5.2360576102317144e-05,0.0,0.015164136439008718,0.4085850842509798,0.1301575934947983
param_956,0.0,0.00028757089960580436,-8.314790786401183e-06,0.0,0.014248544923652469,0.4099988086964023,0.13012391507074691
param_937,0.0,0.0005667365233252882,-0.00072784923721394,0.0,0.028080625764095896,0.38690412599425034,0.13011155068032304
param_794,0.0,0.0004771927772793614,-0.0004987257729622385,0.0,0.02364391784296602,0.3942582335464088,0.13009942898540566
param_2031,0.0,8.332089572830144e-05,0.0005145083991562772,0.0,0.004128378523317397,0.42677970882008953,0.13009810190768553
param_2307,0.0,0.000267965920724575,3.851144719175803e-05,0.0,0.01327715865786768,0.41150177650233616,0.13008911227963468
param_2063,0.0,0.0001995802186290845,0.0002082594490727452,0.0,0.009888788173306162,0.41695012753296395,0.13002943234654227
param_1821,0.0,0.0002457587247300784,8.924046500216054e-05,0.0,0.012176837901526613,0.41313001066949784,0.13002742215161264
param_2281,0.0,0.0006723478481713739,-0.0010102165450776468,0.0,0.033313449073334285,0.3778410666606068,0.13000904453484918
param_1067,0.0,0.00045458837577646064,-0.00045173313830033647,0.0,0.022523916372970763,0.39576654213711376,0.1299919208276195
param_68,0.0,0.0002481873508281683,7.862562443063936e-05,0.0,0.01229717131533456,0.41278930929494884,0.12998537844615193
param_135,0.0,0.00013232840382665638,0.000376466167792211,0.0,0.006556599465328104,0.4223490084572665,0.129983002269844
param_392,0.0,0.000234137312288514,0.00011412720904475648,0.0,0.011601020885698832,0.41392879307665986,0.12997914836584737
param_464,0.0,0.00021889309121621644,0.0001525696043077174,0.0,0.01084570117472507,0.4151626671813907,0.12997165074177974
param_1277,0.0,0.00041725208211899504,-0.00035960163829977797,0.0,0.020673980033131385,0.3987236594369878,0.12995408784766202
param_2007,0.0,0.0007343088055913509,-0.001176454719046771,0.0,0.03638348671108294,0.37250536953051994,0.12994335421469747
param_928,0.0,0.0006518022778246518,-0.0009644556797883342,0.0,0.032295458440524706,0.3793098395168331,0.1299406810753123
param_30,0.0,0.00030343866846401033,-7.474583888202879e-05,0.0,0.015034760141270816,0.40786659114245866,0.129877357413373
param_519,0.0,0.00044820855789663467,-0.00044855052209580304,0.0,0.02220780955621695,0.39586869362099525,0.12986451286440703
param_203,0.0,0.0011178333566804063,-0.002171486936008371,0.0,0.055386337149033696,0.3405681169872379,0.12986360367068822
param_2364,0.0,0.0001866352922932603,0.00021975699625718104,0.0,0.009247393773934744,0.41731916087861676,0.12981944515055238
param_453,0.0,0.00014113501231462599,0.00033625261541327946,0.0,0.0069929487511489604,0.4210582860503979,0.12981396019069386
param_1251,0.0,0.0002485349996998794,5.93729693114442e-05,0.0,0.012314396599857518,0.4121713625609747,0.12980860706822117
param_784,0.0,0.00011672686573628188,0.00039630693003434025,0.0,0.005783575433120746,0.42298583149030655,0.12978753716365232
param_323,0.0,0.00023791673796341923,8.418567962429347e-05,0.0,0.011788283632340829,0.4129677687295755,0.12978447243504307
param_605,0.0,0.00010618239738712328,0.0004215033929234169,0.0,0.005261118775736539,0.4237945548509864,0.12976892584316418
param_1255,0.0,0.00014920051222290395,0.0003041505831445468,0.0,0.00739257763547747,0.42002791668723316,0.12970466382390866
param_1583,0.0,8.70158882392543e-05,0.0004641329180082421,0.0,0.00431145778083977,0.42516282201382416,0.12970457549456713
param_1166,0.0,0.00020535200648366024,0.00015759309192504568,0.0,0.010174768356448637,0.41532390456641993,0.12968455554815028
param_124,0.0,0.00026043297933036534,1.4229085509920304e-05,0.0,0.012903916949441105,0.4107223927756984,0.12966867630743006
param_1608,0.0,0.00041232675254277383,-0.0003778348967362399,0.0,0.020429940111752757,0.3981384319745541,0.1296564996482426
param_1248,0.0,0.0007667336273540873,-0.0012909918169994538,0.0,0.03799006974907838,0.36882910643015576,0.1296437668035859
param_1888,0.0,0.00022072867831265995,0.00011244539956345445,0.0,0.010936650729220341,0.4138748125389261,0.129630769126288
param_1337,0.0,0.00011816489287643333,0.0003757999460684225,0.0,0.005854826711800078,0.42232762493713544,0.12962570083704067
param_1185,0.0,3.6740612437106465e-05,0.0005819635550393442,0.0,0.0018204215640394014,0.42894479685649733,0.1295936498389689
param_200,0.0,0.00043887231915578956,-0.0004533394214556008,0.0,0.02174521818379635,0.39571498574535957,0.12958710481550606
param_616,0.0,0.00012612837359823588,0.0003504794460535976,0.0,0.00624940075586637,0.4215149203937941,0.12957917649607142
param_890,0.0,0.00016656130215843775,0.00024565139349967956,0.0,0.0082527689679302,0.4181502856302505,0.12957147017304024
param_1326,0.0,0.0002921020887154041,-7.955175898717304e-05,0.0,0.0144730559978752,0.4077123369570319,0.12955022908604716
param_2195,0.0,0.0003274852186631513,-0.00017845260216307058,0.0,0.016226217104548364,0.40453794606655674,0.1294744923722412
param_130,0.0,0.00030205565169430835,-0.0001131059923947797,0.0,0.014966234512981319,0.40663535672667583,0.12947372427449338
param_322,0.0,7.654777671238703e-05,0.0004668116871183736,0.0,0.0037927844465043712,0.4252488016676656,0.12947103272355187
param_2151,0.0,8.401885400921192e-05,0.0004468339656342746,0.0,0.004162960916508156,0.4246075826946505,0.12946375526664922
param_1782,0.0,0.00012077787401555707,0.00035026029771341173,0.0,0.005984294537635365,0.42150788645482645,0.12944451320526562
param_32,0.0,9.976139976547374e-05,0.00040317533901776945,0.0,0.0049429715877138585,0.42320628476662775,0.12943337122384524
param_1914,0.0,0.00010804131970923905,0.0003808069721114249,0.0,0.005353224542531978,0.4224883339599191,0.1294231124592417
param_1854,0.0,0.00032917698742276175,-0.00019081436244134943,0.0,0.0163100407570973,0.40414117433077074,0.12939737267777987
param_2250,0.0,0.0002712584906607883,-4.239065581863599e-05,0.0,0.013440298706859812,0.4089050858112394,0.12939167509680172
param_1634,0.0,0.00019086335354438948,0.00016073141037136195,0.0,0.009456885488010295,0.4154246342383569,0.1293558330155122
param_1770,0.0,0.00010397085513387625,0.00038401788517345993,0.0,0.00515154141867732,0.4225913936796032,0.1293531888132196
param_916,0.0,0.00014727427282796148,0.00026888758692011905,0.0,0.0072971364465735525,0.41889609080596546,0.1293173954650764
param_1399,0.0,0.00022217912697722247,7.613877187528928e-05,0.0,0.011008517468813256,0.41270948952957415,0.12931710559327886
param_154,0.0,0.00020433574830139975,0.00012169905973036244,0.0,0.010124414859680303,0.41417182451166673,0.12931375478334017
param_972,0.0,0.00026121459081166317,-2.9610576856886615e-05,0.0,0.012942644186165616,0.4093152841971478,0.12926590735222715
param_1434,0.0,0.0002146423558734175,9.009176336463031e-05,0.0,0.0106350860061755,0.4131573345393469,0.12926474336489183
param_164,0.0,0.00015534136997713755,0.00023993528610843917,0.0,0.00769684447089405,0.4179668174347422,0.12923846746586967
param_2208,0.0,0.00033071399842770163,-0.00021256837010974472,0.0,0.016386196482109996,0.40344294242944034,0.1292259809698871
param_2115,0.0,4.613983873774307e-05,0.0005195903264789026,0.0,0.0022861338401277617,0.4269428219269243,0.12922591349814117
param_682,0.0,0.0002208478848655526,6.523942405365358e-05,0.0,0.010942557168037388,0.4123596564106028,0.12917917550719954
param_1665,0.0,0.00034103791034946804,-0.00024464337470171406,0.0,0.016897725023442802,0.40241344056556233,0.1291728946813901
param_28,0.0,0.0001820434563960462,0.0001618095255945029,0.0,0.009019877776477487,0.41545923818139036,0.12914771034265585
param_217,0.0,0.000494762471808318,-0.0006441446050101885,0.0,0.024514459967130368,0.3895907686296987,0.1291344605724748
param_375,0.0,0.0004560819513244375,-0.0005458272730804348,0.0,0.02259791996068214,0.3927464307335956,0.12912288920041975
param_1062,0.0,0.0002287431211686527,3.884289824884757e-05,0.0,0.011333749841919828,0.4115124149881415,0.12912059941740237
param_1869,0.0,0.0002412964441708744,6.524768874593967e-06,0.0,0.011955741103843277,0.41047510962057887,0.1291204034380953
param_2102,0.0,5.532549753946343e-05,0.0004826341487699226,0.0,0.002741264287155144,0.4257566505041233,0.12909762729481455
param_2457,0.0,0.00017749584540861893,0.0001668999839391727,0.0,0.008794553032080628,0.4156226251058974,0.12908406404780953
param_2057,0.0,0.00023903806781898378,7.2629488331310554e-06,0.0,0.011843843213797596,0.41049880276272677,0.12907156243571682
param_2440,0.0,9.52904761247007e-05,0.00037560239432268274,0.0,0.00472144654316624,0.4223212841776238,0.12905710852487026
param_1404,0.0,0.0001784326999121713,0.00016133861131131244,0.0,0.008840972240349234,0.4154441233859776,0.12905372313596788
param_1102,0.0,0.00020359561668057582,9.614222685034867e-05,0.0,0.010087742864484746,0.41335153446277983,0.12904933177107633
param_1957,0.0,0.00024131787908190062,-4.294014698857929e-06,0.0,0.011956803159472376,0.4101278623482729,0.12901676028421807
param_767,0.0,7.456590426849464e-05,0.000424508270901347,0.0,0.0036945867547752754,0.42389100152397546,0.12901459383458028
param_72,0.0,0.00046594462316887103,-0.0005833020979779668,0.0,0.02308659500754984,0.3915436124465432,0.12900638123773786
param_1847,0.0,0.0003856554758195492,-0.00037700914424563246,0.0,0.019108433363041518,0.3981649359061668,0.12900369745337079
param_347,0.0,0.0001876276927097525,0.00013074719475731912,0.0,0.009296565167618958,0.41446223980523783,0.12898695452538084
param_1581,0.0,0.00016498508152715418,0.00018550298325190618,0.0,0.008174670486807048,0.4162197200310522,0.12895325125271917
param_2268,0.0,0.00028774956417462765,-0.0001331831253215343,0.0,0.014257397384519104,0.40599094697421095,0.12892598278452283
param_872,0.0,0.00026947526286807293,-8.755310878669765e-05,0.0,0.013351943447866502,0.40745552001695845,0.1289126277290208
param_2120,0.0,0.0002893057914222323,-0.00013896698634989767,0.0,0.01433450523471988,0.40580530411040283,0.1289088438504808
param_2386,0.0,0.0003187293243042456,-0.00021638972411974766,0.0,0.015792380599218236,0.40332028956856375,0.12889227717017823
param_1091,0.0,0.0002166388795340521,4.619696625294267e-05,0.0,0.01073400963547416,0.4117484563173202,0.12889154171293313
param_373,0.0,0.00015672183284510638,0.00020029487296671089,0.0,0.007765243558620418,0.4166944909071718,0.12889096905146175
param_1679,0.0,0.00011341772764525156,0.0003111522212863038,0.0,0.0056196144662313706,0.4202526461801463,0.12888560108715957
param_1574,0.0,0.0008191423366306403,-0.0015053734087233871,0.0,0.04058681319405571,0.36194816436737,0.12887785590723885
param_1254,0.0,0.00017065808165165556,0.00016229400596801113,0.0,0.008455755941686684,0.4154747884035613,0.12887031449191172
param_1557,0.0,0.00019460209054512225,9.992348095628767e-05,0.0,0.009642132194772649,0.4134729002489857,0.12886293617208203
param_2133,0.0,0.0004184649438080192,-0.00047688080909991104,0.0,0.020734074828139944,0.3949593848415904,0.12885485286654708
param_49,0.0,0.00175527394314506,-0.00391796767136916,0.0,0.0869702034054985,0.2845118452842815,0.1288386552880337
param_160,0.0,0.0001324050978011872,0.00025597581601013444,0.0,0.006560399493574959,0.41848166554283944,0.1288246994096393
param_1964,0.0,9.259444679738147e-05,0.0003581530916590969,0.0,0.004587863850903392,0.4217612191100094,0.12882229765845452
param_2,0.0,5.4304746974859714e-05,0.0004550895825493395,0.0,0.0026906882021078163,0.42487256077055857,0.12880711233222147
param_1209,0.0,9.525078679947401e-05,0.00034943237891644775,0.0,0.004719480018965575,0.4214813129919242,0.12880413390706003
param_615,0.0,0.00017915875317598608,0.00013088487962038543,0.0,0.0088769466819934,0.4144666590352569,0.12877847105157378
param_855,0.0,8.15163851963132e-05,0.00037789380779520434,0.0,0.0040389687484914906,0.42239483099299874,0.12873793367214534
param_2125,0.0,0.0001529585976101822,0.0001933308209547846,0.0,0.007578783014884626,0.41647096780506704,0.1287306818489624
param_99,0.0,0.00013532854568465517,0.0002374670225687492,0.0,0.006705250306215076,0.4178875943154635,0.12871890344774659
param_2443,0.0,8.78776433232095e-05,0.0003577578281998894,0.0,0.004354155967769507,0.4217485324565497,0.12870163772084967
param_446,0.0,0.0006595495178679473,-0.0011151334309368987,0.0,0.032679318204995075,0.3744735806409346,0.12868173329477792
param_1155,0.0,0.0001787323058251109,0.00011846724891293459,0.0,0.008855817095359817,0.4140680940429554,0.12864833676056653
param_224,0.0,0.0002391921503804575,-3.756277161326427e-05,0.0,0.0118514776869036,0.4090600449718458,0.12864375233500552
param_1447,0.0,0.00022731937148404694,-7.120034560004207e-06,0.0,0.011263205981713703,0.4100371564309577,0.12864274992014416
param_522,0.0,0.00014427835865593198,0.000205578036502585,0.0,0.007148695078806215,0.4168640630327738,0.12863356644923524
param_102,0.0,7.709060583089913e-05,0.0003776789920829415,0.0,0.0038196805096720582,0.4223879361170984,0.12862622108996555
param_1500,0.0,0.00023166513882398815,-2.168584740644963e-05,0.0,0.011478529789706007,0.4095696418767098,0.12861015745786594
param_458,0.0,5.5162510828159515e-05,0.0004323329861113612,0.0,0.0027331886317910037,0.42414214907626735,0.1286092390387757
param_1956,0.0,0.00037206881696010815,-0.00038495285763808786,0.0,0.018435242440780413,0.39790996890467517,0.12859061189179274
param_1450,0.0,7.766761963072607e-05,0.0003702242885362139,0.0,0.003848270353288612,0.4221486647188977,0.1285687345923136
param_2139,0.0,7.708204693527508e-05,0.0003709393933915894,0.0,0.003819256434047705,0.4221716172263359,0.1285611133849246
param_747,0.0,0.0002621562642314663,-0.00011174848213715282,0.0,0.012989302161794815,0.4066789283288701,0.12849832957955842
param_1709,0.0,0.0002118419936894227,1.7596076368553427e-05,0.0,0.010496333836064258,0.410830462077908,0.12849730554140454
param_406,0.0,0.00014543335845682863,0.00018687342305161446,0.0,0.007205922936605612,0.41626370662890555,0.12848207345697446
param_2495,0.0,0.0004110803822607449,-0.0004966731452371142,0.0,0.020368185035076578,0.3943241161268089,0.12848132735558096
param_1217,0.0,0.00017022715866823538,0.00012214136455968028,0.0,0.008434404596692065,0.4141860210379643,0.12847300860973532
param_428,0.0,0.0004095047975572437,-0.0004945562557425065,0.0,0.02029011806286336,0.3943920612980737,0.1284626774208538
param_1108,0.0,0.0002012212032324638,3.716027429390145e-05,0.0,0.00997009557566267,0.4114584083084899,0.12842257028037832
param_329,0.0,0.0007757278761184593,-0.0014423216525192295,0.0,0.03843571622356287,0.3639719177965189,0.1284094334507371
param_1918,0.0,0.0002608246412802009,-0.00011871937933007892,0.0,0.012923322991202519,0.4064551855190307,0.12839821715131047
param_1844,0.0,0.00013294731767805792,0.00020882696038160287,0.0,0.006587265370075955,0.4169683427743232,0.12838413551733494
param_1748,0.0,0.00021171658867510847,6.028999712426319e-06,0.0,0.010490120276268894,0.4104591970655225,0.1283828192577912
param_1325,0.0,0.0001901889693424863,5.95809709724282e-05,0.0,0.009423471141809792,0.4121780387283018,0.12836514718939543
param_239,0.0,0.0002763769885334444,-0.00016481084320711935,0.0,0.013693909718892436,0.4049758015384541,0.12833969532098244
param_1567,0.0,0.0004402351169000815,-0.0005876075931934954,0.0,0.021812742001081107,0.3914054202496693,0.12832799707544135
param_59,0.0,0.00015034065327669476,0.0001579382396920348,0.0,0.007449069273005841,0.41533498267144126,0.12832502943793528
param_1466,0.0,0.0005547329995179185,-0.0008839762954062858,0.0,0.027485875918246097,0.3818929623340881,0.12831082665934948
param_1902,0.0,5.9005104417290896e-05,0.0003902205465585951,0.0,0.002923581218290992,0.42279047865365804,0.1282989342052429
param_1624,0.0,5.411730579170496e-05,0.00040150843224271424,0.0,0.002681400878103948,0.42315278255661526,0.12828653520603653
param_2104,0.0,7.042872718402759e-05,0.0003559825277367201,0.0,0.003489598163697597,0.4216915511666317,0.1282522644318383
param_2309,0.0,0.00044390304549656923,-0.0006059523381403365,0.0,0.021994480297464522,0.3908166144379355,0.1282422244801129
param_1546,0.0,0.0003045833536936442,-0.0002511655885084174,0.0,0.015091476933339265,0.40220409901266063,0.1282069681704678
param_176,0.0,0.00012158236188537025,0.00021947650837543796,0.0,0.006024155252225331,0.41731015814266326,0.12820512506891163
param_1645,0.0,6.559682330216772e-05,0.00036251775139861664,0.0,0.003250187292772111,0.4219013102929785,0.1281954867342796
param_2236,0.0,0.00017766294129871574,7.266804598446975e-05,0.0,0.008802832288778248,0.41259809067495,0.12818084334687413
param_1649,0.0,0.0001038497265063487,0.00026181560206466336,0.0,0.0051455397450266395,0.4186691034155465,0.12817350089717724
param_206,0.0,0.00017386948318673766,8.000244046615367e-05,0.0,0.008614874263822991,0.41283350054894274,0.12815748729659432
param_1973,0.0,0.0002213331982967042,-4.2509322146666584e-05,0.0,0.010966603447529833,0.4089012770134718,0.12815368482780645
param_1605,0.0,0.0004872507735539076,-0.0007303875493118505,0.0,0.02414227081246415,0.3868226545472733,0.12811793177041408
param_1257,0.0,7.095694885065853e-05,0.0003395610802646054,0.0,0.0035157704577543133,0.421164476860792,0.12810722828711474
param_1474,0.0,5.8514609688712184e-05,0.0003710415654568866,0.0,0.0028992782161981214,0.42217489661266794,0.12810210809189942
param_1341,0.0,0.0005701523540412499,-0.0009482498096262005,0.0,0.02824987313048341,0.37982999450199745,0.12807393491584093
param_459,0.0,0.00012935284683116788,0.0001834353533919364,0.0,0.006409166753669088,0.4161533559316007,0.12805059015631473
param_234,0.0,0.0004285743972121031,-0.0005864646417709452,0.0,0.021234977392269743,0.3914421052208737,0.12805012026239698
param_2346,0.0,0.0003000388710626314,-0.0002580681019122899,0.0,0.014866307192550107,0.40198255109691977,0.12802791892535098
param_444,0.0,3.6462399082560446e-05,0.00041979931133169225,0.0,0.001806636666172326,0.4237398594519615,0.1280252761686746
param_1441,0.0,0.00020139904481297988,-5.060678757917714e-06,0.0,0.009978907259156202,0.41010325496043903,0.1280204301177098
param_246,0.0,0.0006498120401827614,-0.0011594907918449416,0.0,0.032196846270489105,0.37304985564658266,0.12801337982921934
param_404,0.0,3.677605578023816e-05,0.0004143806163487529,0.0,0.0018221777085851416,0.42356593721389213,0.1279808700184602
param_2266,0.0,0.00021141390707687553,-3.549401341038649e-05,0.0,0.010475123027396017,0.40912644528738334,0.12797549509991302
param_2095,0.0,0.00010362173260164726,0.00023859109195671911,0.0,0.005134243117315316,0.41792367323563095,0.12794422352934692
param_1983,0.0,5.865673805163071e-05,0.0003529005008986452,0.0,0.002906320383422781,0.42159262826966926,0.12793094867261215
param_238,0.0,0.0002017009100828366,-1.6374108069827643e-05,0.0,0.009993864060641816,0.40974013119127267,0.1279189713877027
param_1338,0.0,2.9704751213640388e-05,0.0004236641073448677,0.0,0.001471809152781648,0.4238639066578681,0.12789507657375127
param_803,0.0,0.0001389804671450347,0.0001423440809368959,0.0,0.006886195482021099,0.41483446160501414,0.12789343622251478
param_56,0.0,0.00024250410974059906,-0.00012421530061095253,0.0,0.012015578441858207,0.40627878457149025,0.12789142459237618
param_1065,0.0,0.00042971430412600654,-0.0006059280537367817,0.0,0.02129145742864964,0.39081739388719955,0.1278909468804847
param_2412,0.0,9.25562869621305e-05,0.00026055326947835853,0.0,0.004585973109776254,0.4186285867027052,0.12788156256569969
param_2148,0.0,0.00013162800242545364,0.000158939873677566,0.0,0.006521896020566111,0.41536713181898294,0.12787108755597792
param_1681,0.0,6.13046493442279e-05,0.0003354091650781932,0.0,0.003037518926314762,0.42103121407634503,0.1278281236860609
param_1614,0.0,0.00017316693002813156,4.666836700968346e-05,0.0,0.008580064203919938,0.4117635867269296,0.12781910812003885
param_1689,0.0,0.00021561711348790276,-6.586016919725157e-05,0.0,0.010683383235410808,0.40815179183435735,0.1277872291680126
param_1518,0.0,0.00018830689436132858,3.684814986248952e-06,0.0,0.009330218208514148,0.41038395646694503,0.12778029604434057
