feature,perm_importance_mean,perm_importance_std
param_199,0.00015446275288406587,0.0009339803233306001
param_1347,0.00015434231986690694,0.00022088214554339045
param_1421,0.00015391166470848371,0.0008377891975631507
param_1524,0.00015353142763905315,9.269601281746213e-05
param_1939,0.00015338340020234486,5.928360454008605e-05
param_1446,0.00015329757012649825,8.074260513016557e-05
param_2360,0.00015275533166207999,8.973607049973223e-05
param_464,0.0001525696043077174,0.00029353505536013785
param_1304,0.0001519274925070757,0.0002579707188428844
param_1430,0.0001512399574207457,0.00030978223296130187
param_1414,0.0001503879634642269,0.0008988504689337638
param_1802,0.00015028882561627377,6.746958994201588e-05
param_42,0.0001499971068698036,0.00010834250652418571
param_901,0.00014993599896189201,9.398914182458803e-05
param_2342,0.0001494911461678683,0.00042469373257450276
param_1510,0.0001482841192176121,0.00044861967831014274
param_2134,0.00014803338573274872,0.0003312754738930398
param_1147,0.00014762041513427526,0.00011420715785215702
param_2204,0.00014759256497105523,0.00013943917445359262
param_1978,0.00014657221252931674,0.0001237077106843847
param_106,0.00014630431263191747,0.0007596498225634263
param_14,0.00014529536048588643,0.00011214830092308343
param_2215,0.00014417094055345635,0.00018676208164802375
param_2118,0.00014400954849449476,6.845845661271656e-05
param_579,0.00014295812884599358,0.00024141936378992962
param_1886,0.00014273994582656436,0.00013510608111355412
param_1225,0.0001423647663534755,0.00024964474616890426
param_803,0.0001423440809368959,0.0005110797462185065
param_503,0.0001409972798515513,0.00026295518735852295
param_2293,0.00014024188550580962,5.090277222233414e-05
param_1773,0.00013830120553388615,0.00010562536866913283
param_433,0.0001371211525974303,0.00013292981637373042
param_2383,0.0001360541896600731,0.00013159997941387808
param_1808,0.0001355498015070955,0.000291223868675087
param_1031,0.00013443497943013138,0.0001993374787150474
param_960,0.00013340278010804952,0.000775373121137112
param_476,0.00013291634418002296,0.002738200933083865
param_1912,0.00013273404258231646,0.00017624516437826385
param_1316,0.00013264684014890893,9.785962149964516e-05
param_963,0.00013246635772798943,0.00016751130019754905
param_6,0.0001320546961261604,0.00014471352645843762
param_1769,0.00013180168965059024,9.97610051922195e-05
param_2325,0.00013122988732248154,0.0001885874896529551
param_615,0.00013088487962038543,0.00022696190056748395
param_347,0.00013074719475731912,0.0004394024748265949
param_2367,0.00013047116690754202,0.0001731583510305975
param_645,0.00013003259648296516,6.612889169147068e-05
param_818,0.00012931840352612412,0.0002662851479236127
param_193,0.0001291968714284719,0.00023196959325293297
param_1809,0.00012903307480458537,0.0002737902529175663
param_2499,0.00012842149070089182,0.00010633088709169003
param_1713,0.00012791308122646062,0.00019115164119741415
param_2061,0.00012714372567483866,0.00013569455106754748
param_43,0.000126739421142541,0.00025529842865628294
param_1987,0.00012625836091131326,0.0002305809229725402
param_634,0.0001260221183495114,0.0002675744744700578
param_2032,0.000125812320637686,0.0008813196368535296
param_477,0.0001257262973999973,5.7122050447361294e-05
param_504,0.0001255795453051878,0.0002700003148034111
param_2248,0.00012516586492199443,2.4844680454367577e-05
param_1786,0.0001249177274450508,0.00014357400436362707
param_2013,0.0001248768484308327,0.000271001171490659
param_2112,0.0001237764021203569,0.0002144936664364164
param_1181,0.00012372299851672874,4.778709486800546e-05
param_123,0.00012326752563471822,9.101833815630332e-05
param_1426,0.00012315787139933755,0.00015989598223033712
param_1676,0.00012298023243946244,0.0001911298362884257
param_215,0.0001223655688943781,6.022786708448489e-05
param_1217,0.00012214136455968028,0.00016453303460242977
param_431,0.0001218611909488132,0.0001599218871705247
param_154,0.00012169905973036244,9.599736413142188e-05
param_1740,0.00012127022253658471,0.00011041789409389697
param_567,0.00012083186741609352,7.052478095395784e-05
param_1795,0.00012054395532674622,0.00011243025225867668
param_2451,0.00011984257774630969,6.354374517291952e-05
param_1155,0.00011846724891293459,0.0004813147917694224
param_1356,0.00011837851842697589,6.197273141844103e-05
param_1047,0.00011734031045032011,8.991966930222679e-05
param_1258,0.00011696963490659407,8.790913637948837e-05
param_860,0.00011635735499599953,7.02355883003292e-05
param_1171,0.00011517960793807624,0.00014027516069285736
param_641,0.00011428471171599508,0.000203525499525953
param_392,0.00011412720904475648,0.00040468134675983883
param_1677,0.00011410400706706181,7.724435781348271e-05
param_1054,0.00011406152219590737,9.671912233632033e-05
param_1343,0.00011251467633632828,0.00028554046015782784
param_1888,0.00011244539956345445,0.0001675574786464889
param_2302,0.00011212896685042217,0.0001261704036560602
param_974,0.00011130510094581325,0.00017997889619200856
param_86,0.00011125162227725305,8.027360085097422e-05
param_1954,0.0001109989484380458,0.0017013344162645368
param_2193,0.00011096715588105876,0.00013201342860798764
param_1398,0.00011072876928943653,0.00022173416988669934
param_1796,0.00011035349386034898,0.00015999765910961562
param_1578,0.00010953188881774878,0.00024687508638863786
param_622,0.00010935999184922274,0.0002240277243358589
param_1004,0.00010909602697994902,0.0004515591273580093
param_585,0.00010889527007373889,0.00018433492268704358
param_1242,0.00010880064860414595,0.00021345136762922705
param_2169,0.0001077557715597255,0.00017953767524940529
param_2413,0.00010637244201558982,0.00010637972080011222
param_1146,0.00010621093775087243,0.00011651644273428277
param_618,0.00010513199938799733,6.610810327911495e-05
param_2106,0.0001049369080999396,5.0973566168505885e-05
param_372,0.00010470655589376321,0.0009081120153218428
param_1628,0.00010449779132257753,0.00043504146429553095
param_680,0.0001043716956795837,7.301844024681879e-05
param_545,0.00010421475422994764,0.00018031161831166993
param_340,0.00010348662146726361,0.00016254568049519017
param_1403,0.00010289931658149509,0.0010421361524723107
param_178,0.00010270348129737261,9.798618227151409e-05
param_900,0.00010191634774245895,2.917515908810317e-05
param_2232,0.00010164191243586807,0.00012133511692087443
param_2026,0.00010109845267067819,0.00028733519834377565
param_339,0.00010089910694388582,0.00020668554403400268
param_1867,0.0001007804141305968,0.0001322210967661692
param_2403,0.00010016475082201826,2.8435787454449064e-05
param_1157,0.00010005809609696659,8.997254664758791e-05
param_1557,9.992348095628767e-05,0.00015043084751954907
param_2338,9.947392589286786e-05,0.000247057376486542
param_309,9.936632122389266e-05,0.00020039748454149406
param_1220,9.9314793662586e-05,0.0001904651108267271
param_712,9.924836632488888e-05,0.00011807902718155775
param_1218,9.849503074046417e-05,8.008211868954517e-05
param_380,9.818304799640299e-05,5.255313212891807e-05
param_586,9.774157937807449e-05,7.448242841973875e-05
param_574,9.765355605537707e-05,0.0002890158597349565
param_664,9.748130532774013e-05,6.991186707456192e-05
param_1405,9.743336864584951e-05,0.00012638340839816835
param_1513,9.719753670625053e-05,0.00023840808427439943
param_2456,9.709443413448149e-05,0.00011454370138278227
param_796,9.69232486848881e-05,6.154948196153824e-05
param_1102,9.614222685034867e-05,0.00020787396688004873
param_1140,9.549420926875385e-05,0.00032217481603965
param_1409,9.510025420853552e-05,0.0002070019769678785
param_769,9.505159042186851e-05,0.000267402816456072
param_299,9.475570777885966e-05,0.00010172311207511089
param_2179,9.45362051937071e-05,0.00012311898905347963
param_1494,9.436834769998015e-05,0.00010783830477281013
param_954,9.430658233342549e-05,5.424578044182816e-05
param_1385,9.334407321286431e-05,9.978248511679205e-05
param_2043,9.272767153269967e-05,0.00015118213180376262
param_1865,9.262479875928875e-05,0.00016741824935203445
param_286,9.225754832569155e-05,7.11320844654229e-05
param_1202,9.167804126137824e-05,7.954161280787598e-05
param_1664,9.158946263407853e-05,0.0009249385838925665
param_152,9.154571134986078e-05,0.00014602718796912848
param_422,9.049070612421328e-05,5.1368936177395696e-05
param_1434,9.009176336463031e-05,0.00037115755702115354
param_940,8.984687337245666e-05,0.00013767446270795754
param_755,8.968262536559468e-05,0.00010707356439475199
param_1821,8.924046500216054e-05,0.0003273008048890558
param_635,8.866697711742421e-05,0.00018936218594243782
param_955,8.860709656963728e-05,0.0004885274112825162
param_1950,8.758445978649388e-05,0.00013299826077523377
param_143,8.707359496706868e-05,0.00016690230098903217
param_836,8.640475871555254e-05,6.59963705342334e-05
param_939,8.549290992045932e-05,0.00012176765897548745
param_1330,8.547164181103018e-05,0.00015178681731886352
param_323,8.418567962429347e-05,0.000520325821635858
param_1416,8.314535579694305e-05,0.00020401557000202287
param_100,8.293491859641122e-05,0.0001521518865977766
param_343,8.293322536325753e-05,4.092117667642285e-05
param_1216,8.273646558183411e-05,0.000990804883134798
param_1208,8.136052233842506e-05,7.125936818592069e-05
param_1455,8.120861331575301e-05,0.0004237237643177574
param_170,8.10673813666396e-05,0.00020460729917851084
param_1750,8.092663950158841e-05,8.751385372723589e-05
param_2461,8.028523095418016e-05,0.00010662541557910019
param_206,8.000244046615367e-05,0.0005365410701138319
param_95,7.986503749168872e-05,0.00011170018009917282
param_2304,7.960260897192928e-05,0.00033289330020986783
param_704,7.937434111919828e-05,5.6120230405490664e-05
param_68,7.862562443063936e-05,0.0006771793804264174
param_2402,7.857360104177591e-05,7.319379199135232e-05
param_1763,7.647494766451767e-05,0.00010555774986539075
param_2132,7.618132317086524e-05,6.516512267793602e-05
param_1399,7.613877187528928e-05,0.00019104504723123513
param_250,7.57160291754877e-05,0.00018728466633543628
param_1778,7.570330172677054e-05,7.348707333772426e-05
param_2354,7.541184342909623e-05,9.236026848210709e-05
param_2436,7.498479964276327e-05,2.4858265271529506e-05
param_1090,7.497626511221434e-05,0.0002665398860470254
param_1381,7.456602944766466e-05,8.189107814585172e-05
param_1601,7.441047753242724e-05,0.00011582398021920654
param_2085,7.42813989075941e-05,9.77234432395926e-05
param_2177,7.325811024825324e-05,0.001781868790851752
param_207,7.314340764938976e-05,4.697913087858097e-05
param_1321,7.270668065721964e-05,8.963985172902589e-05
param_1575,7.270460937818246e-05,0.0001369782365159371
param_2236,7.266804598446975e-05,0.00043508309934394985
param_1213,7.238597548824277e-05,0.00024925633981027134
param_611,7.202903795888727e-05,3.615562082939195e-05
param_2040,7.1813778446006e-05,0.00013538310398572296
param_2189,7.139046170376862e-05,6.765365264870191e-05
param_364,7.126056777442268e-05,2.0735888019910813e-06
param_965,7.100459908140344e-05,8.307703489376801e-05
param_509,7.087638039868783e-05,5.2092274387547e-05
param_407,7.065744903744786e-05,0.0009363321139101175
param_1868,7.034510916872349e-05,5.2894592338634216e-05
param_289,7.021778914695354e-05,4.26099830874179e-05
param_701,6.987981847903502e-05,0.0001729103094543122
param_1720,6.985500134455424e-05,6.407721057891302e-05
param_29,6.978669637969226e-05,1.4905183475797284e-05
param_1570,6.949762132191228e-05,4.9689729886630313e-05
param_1699,6.906619094086963e-05,5.383839929929676e-05
param_2343,6.81859608572255e-05,7.803337930141133e-05
param_205,6.811244639681746e-05,0.000492343551270109
param_513,6.782969827014984e-05,0.00036254088729452194
param_1284,6.718659706763663e-05,7.635134749790061e-05
param_2224,6.680091851860582e-05,0.00012557061970726603
param_377,6.640742253216647e-05,0.00011841412295890969
param_2400,6.633834078468847e-05,2.278800367432054e-05
param_657,6.622784123377912e-05,0.0001869492062800398
param_569,6.600336791950934e-05,0.0009073369029358007
param_682,6.523942405365358e-05,0.00031035109323260924
param_1298,6.472229851413047e-05,9.254027797007913e-05
param_550,6.348298603848778e-05,0.00014220517837561526
param_696,6.341138805541214e-05,0.00012694291557107352
param_2283,6.31262865316673e-05,9.74532694713936e-05
param_2429,6.307174816109207e-05,0.00010075485967308165
param_1415,6.26819568734227e-05,9.610883693977814e-05
param_869,6.246195777763753e-05,9.573475253679089e-05
param_382,6.239465367425811e-05,0.00014025080544166973
param_1038,6.228437166608814e-05,4.077469253894452e-05
param_642,6.213154945369225e-05,9.044198679536798e-05
param_2289,6.183204056708913e-05,0.00025493696972943357
param_667,6.148085689698935e-05,0.00010057278242567366
param_1273,6.133548726516835e-05,0.00012924392237019657
param_2147,6.0762304049921666e-05,0.0006653282336157966
param_1392,6.0632525827797325e-05,4.080360678451464e-05
param_2002,6.037073860971631e-05,0.00011592549518494939
param_1325,5.95809709724282e-05,0.0002183526200686274
param_1041,5.956047461437297e-05,3.6129504819216315e-05
param_1251,5.93729693114442e-05,0.0004517949488505798
param_1063,5.8846392285683e-05,0.0002571895488768847
param_897,5.8784615561746634e-05,0.001289070251387597
param_2492,5.875634974970012e-05,0.0003246407656484623
param_361,5.8719257277095595e-05,0.000113163256034447
param_1339,5.819412291723225e-05,7.323961668899218e-05
param_2051,5.81342805877183e-05,0.0002062754015433509
param_1638,5.756779384773481e-05,8.89379036042438e-05
param_469,5.7439577028683966e-05,3.3912685859099735e-05
param_1687,5.731986854651261e-05,4.018044412761332e-05
param_166,5.724615809101774e-05,0.00016304789318190145
param_481,5.623953426832084e-05,0.00021038231454949556
param_2097,5.6202332875354696e-05,4.7555070869111165e-05
param_2199,5.596690811158211e-05,0.00011742485751675235
param_1312,5.590558959738257e-05,4.620876480682981e-05
param_1499,5.5348762577156484e-05,0.00011805569259052275
param_1835,5.5291865203677125e-05,5.499553336164557e-05
param_1080,5.512079162892647e-05,4.6234833477498565e-05
param_2082,5.4889530974078225e-05,2.9166666109855596e-05
param_417,5.48865449043312e-05,5.8803711488537085e-05
param_1221,5.474930826236957e-05,8.00970798623584e-05
param_2098,5.4521728264766975e-05,0.0008173640624354634
param_907,5.3882742633715174e-05,4.074645645801622e-05
param_892,5.353647633590253e-05,0.00013341338514245287
param_144,5.3447434073605746e-05,3.175291870667563e-05
param_2384,5.33567319330519e-05,4.725459026112643e-05
param_1464,5.299437864538792e-05,0.0002608472246614604
param_1738,5.283327017240325e-05,0.00010566654034491752
param_711,5.268600112127153e-05,1.9432440854509826e-05
param_308,5.2143729144549235e-05,3.9113320899300374e-05
param_1368,5.213354326332187e-05,0.00010522439230823664
param_707,5.195388201786333e-05,6.873246214371943e-05
param_748,5.161164039790833e-05,4.510934800083556e-05
param_147,5.14698601521868e-05,0.0003559224307320391
param_1730,5.0857266694803724e-05,0.00012759022319393918
param_764,5.081911288344898e-05,9.958539352280128e-05
param_2117,5.0790813384837816e-05,0.0007976078641683156
param_182,5.06650179901369e-05,1.95816078027935e-05
param_1828,5.0641865605438596e-05,0.0001346229584358587
param_1315,5.0609157403380677e-05,3.658006597929157e-05
param_483,5.008525340255421e-05,3.540532362033369e-05
param_1798,4.9901138842067816e-05,4.931071938703273e-05
param_631,4.964037509513908e-05,3.1390204472564995e-05
param_2222,4.95819942953224e-05,0.00014134323797954259
param_1745,4.953897169779342e-05,2.3907865777747634e-05
param_2158,4.897167292559068e-05,3.4319581930239085e-05
param_2213,4.8938292094380385e-05,3.1301149311364864e-05
param_482,4.890886024493391e-05,0.0001237413490229669
param_1350,4.8882663131921686e-05,7.712704014155746e-05
param_328,4.8861619811102486e-05,6.268320447994094e-05
param_659,4.857643853004578e-05,9.010362954027504e-05
param_386,4.8456802301144464e-05,4.528574658942632e-05
param_535,4.7585437961172874e-05,5.8758955653440465e-05
param_912,4.754866539493641e-05,2.9413590911139543e-05
param_515,4.726928184022317e-05,0.00012906919949941622
param_2394,4.711466220210792e-05,7.526417154454641e-05
param_1614,4.666836700968346e-05,0.0002990386832352569
param_1091,4.619696625294267e-05,0.0003145660098334301
param_149,4.593329423130399e-05,6.766341254868248e-05
param_1938,4.5896473526929604e-05,0.00032998343759592553
param_2163,4.5737764990572136e-05,8.373427181883921e-05
param_1697,4.5274174265164115e-05,0.00011640757044609632
param_561,4.522227489536235e-05,0.00010373809942017771
param_1977,4.502733435423068e-05,7.926824991055716e-05
param_2048,4.441724444288475e-05,3.377790503425176e-05
param_953,4.438712900629582e-05,0.00010418219448986436
param_1960,4.416787889500728e-05,0.00011907089923401926
param_917,4.3417618104313326e-05,3.828743500876868e-05
param_2294,4.29971179146893e-05,1.2797660517156428e-05
param_1704,4.2635776639654566e-05,5.221794877739554e-05
param_381,4.246976479220788e-05,2.7120038382414103e-05
param_2231,4.233054328517394e-05,7.475114758593827e-05
param_2253,4.2300967387509655e-05,7.599548047740952e-05
param_1183,4.219626004406951e-05,4.1544363387025116e-05
param_950,4.1720352341356734e-05,0.000245274532616509
param_2299,4.142879619692952e-05,5.561171839029932e-05
param_1486,4.1077152941260134e-05,3.505747552178718e-05
param_48,4.105868053561057e-05,6.085678877074465e-05
param_911,4.066987464428351e-05,8.198969499500286e-05
param_2201,4.062123061501222e-05,9.404374655523722e-05
param_857,4.047569553915498e-05,8.044093138045367e-05
param_1345,3.974849986141393e-05,3.974849986145834e-05
param_1552,3.970500255014997e-05,9.480103893849308e-05
param_1780,3.965858562922086e-05,4.3456807753441966e-05
param_1057,3.896882034692961e-05,0.00011307669910276018
param_1062,3.884289824884757e-05,0.00036074893762388964
param_2307,3.851144719175803e-05,0.00014450463865028508
param_1529,3.8099135314095814e-05,3.591075996202319e-05
param_501,3.793113705328199e-05,6.0418271305546513e-05
param_27,3.7520819147096596e-05,5.2428632029224394e-05
param_1935,3.729840230695114e-05,7.846595222946858e-05
param_1438,3.7257638302712334e-05,0.0002635041174026126
param_1108,3.716027429390145e-05,0.00020188497411553107
param_1128,3.7141384723371476e-05,3.236546747496183e-05
param_632,3.7132224998770445e-05,0.0002103843770175007
param_573,3.656686915523011e-05,9.073057150190569e-05
param_1685,3.586030276079288e-05,0.00025078922962385196
param_1142,3.581537836796489e-05,5.725815554320448e-05
param_904,3.5688080377926924e-05,8.95255045071583e-05
param_113,3.520725761754218e-05,9.58432862167304e-06
param_1533,3.4403025090878894e-05,0.00010080324332128417
param_2218,3.4351230802132096e-05,2.5212450776954157e-05
param_1792,3.4230635853060853e-05,1.1621124517309616e-05
param_1832,3.408970867506689e-05,7.510274905650764e-05
param_1391,3.384763341425234e-05,0.00022280749377164748
param_1329,3.367238695355379e-05,2.453027552816967e-05
param_942,3.357314770102704e-05,5.915832903537751e-05
param_2084,3.354508189428174e-05,3.8701080663266886e-05
param_1417,3.3239891736736026e-05,3.966151062347745e-05
param_1911,3.3215072743697506e-05,0.00010546464004437593
param_2453,3.2592271226716815e-05,2.5402912735002875e-05
param_975,3.235849190854623e-05,0.00017843978296214037
param_393,3.190424038685968e-05,7.408145306659448e-05
param_73,3.188986273083838e-05,6.003202040561532e-05
param_602,3.1877354646514534e-05,2.5036164813246962e-05
param_1587,3.186688461305209e-05,3.451068359009556e-05
param_801,3.167873819289735e-05,0.0006143286013856062
param_1616,3.1538772102424065e-05,4.1343610304517956e-05
param_1135,3.105840206609756e-05,7.714375679082905e-05
param_725,3.086408396228979e-05,2.6946542951689152e-05
param_64,3.0650406347776384e-05,5.092554045500893e-05
param_1609,3.062625001200025e-05,1.0800893820237424e-05
param_1979,3.0177405848030858e-05,6.134914073728394e-05
param_276,2.9974415090916474e-05,5.8949951593122796e-05
param_370,2.9775645300245122e-05,3.091228378567204e-05
param_1519,2.9655864273969713e-05,8.895173312018931e-05
param_2438,2.9373601719884234e-05,2.0291965148675796e-05
param_1422,2.920674038946469e-05,5.919325396438322e-05
param_2326,2.9135859582352096e-05,8.438778137943605e-05
param_221,2.9067873575816527e-05,9.734718145951182e-05
param_1848,2.897820881966329e-05,6.515453649283302e-05
param_486,2.8976875323660778e-05,2.3659519627783346e-05
param_1013,2.8820603122681197e-05,5.020125692995655e-05
param_996,2.870091024282928e-05,1.3790735938405961e-05
param_930,2.8468461475972262e-05,4.2692036571952014e-05
param_196,2.8025605039605494e-05,8.560352259458577e-05
param_1029,2.7891038151039993e-05,4.2212403418675834e-05
param_948,2.7796887383146896e-05,0.00020946676463577625
param_2146,2.7386870296552955e-05,0.00013011985429480871
param_1134,2.722660856535608e-05,4.492909507165919e-05
param_463,2.7113607366180403e-05,0.00021966578608195543
param_2138,2.669738294103219e-05,2.805476768671942e-05
param_80,2.6457724843731435e-05,7.406407997888132e-05
param_549,2.6444436409223117e-05,2.8091108581483068e-05
param_180,2.6171762966797905e-05,2.686321778602951e-05
param_1951,2.5225441570797535e-05,5.0141981139111884e-05
param_873,2.5180831180504625e-05,1.3862034854513153e-05
param_506,2.5128511424288292e-05,1.4906862329849138e-05
param_1061,2.4910105606767984e-05,2.0330366726092307e-05
param_1122,2.4700624905715784e-05,4.9685174810051853e-05
param_183,2.4113811153014807e-05,6.620084383734956e-05
param_756,2.3915750401748427e-05,3.820975725717979e-05
param_757,2.3570970104591638e-05,0.0006418173262628966
param_1375,2.347485812628225e-05,9.522165862941266e-05
param_1380,2.318995542354152e-05,0.0003855968334955604
param_138,2.2990524815247326e-05,1.487313081066559e-05
param_1390,2.256860696006058e-05,1.975437875155849e-05
param_1812,2.2290508526467966e-05,1.8200123999046743e-05
param_285,2.214603287582495e-05,5.171607288062585e-05
param_23,2.2086400859988586e-05,1.350093724597302e-05
param_1959,2.197029289892072e-05,1.8266736209855507e-05
param_184,2.1739359867667397e-05,9.895717756746063e-05
param_1968,2.107897408043513e-05,2.37161100335865e-05
param_1666,2.0873942736843175e-05,2.0313580420800825e-05
param_1997,2.086715482467749e-05,3.3945939217516654e-05
param_1095,2.0639657817200786e-05,0.00040525011020822087
param_604,2.0568607406734607e-05,7.56273574570052e-05
param_1021,2.0406787278015594e-05,7.511771024189761e-05
param_1340,2.0137998597835604e-05,2.7289833498985586e-05
param_1845,1.9889006430418022e-05,5.64253874597405e-05
param_475,1.961930700098424e-05,4.6086207124948485e-05
param_1506,1.9618356075956634e-05,3.8298830217534556e-05
param_1260,1.9184270123906443e-05,0.0009628156761685959
param_1728,1.8914058506935837e-05,3.803818677456514e-05
param_1757,1.8784601427679348e-05,1.8784601427812576e-05
param_2188,1.8540668310773613e-05,2.270758842592851e-05
param_708,1.8518449496718324e-05,8.988803787269062e-05
param_809,1.8401631675724062e-05,0.0001366564257079295
param_1291,1.827899423498813e-05,4.1691630132881276e-05
param_2054,1.7759006814910273e-05,2.2696286511192752e-05
param_2245,1.7736907205212483e-05,2.009633839126041e-05
param_1305,1.7696286632684633e-05,8.302204199701915e-05
param_2482,1.76769372144836e-05,2.0416398086239973e-05
param_1709,1.7596076368553427e-05,5.174965518274363e-05
param_2076,1.7302771581140242e-05,6.598129808257664e-05
param_1991,1.71577704606074e-05,0.000880818443103506
param_1747,1.705923713000157e-05,0.00034002718093718073
param_1840,1.705121798321052e-05,0.00022527986699320574
param_2008,1.682800470019785e-05,8.461726081126707e-06
param_2234,1.678949571755073e-05,1.477868283739945e-05
param_1274,1.6602264286791346e-05,4.3150355760375076e-05
param_1805,1.6575607874225185e-05,0.00011195246911063448
param_1320,1.6549604094140413e-05,1.6992480283747695e-05
param_371,1.653735709197246e-05,1.797882683532217e-05
param_1555,1.6531530083940814e-05,2.323486230003033e-05
param_932,1.592175537215024e-05,0.00011923838627994152
param_165,1.5843926469338852e-05,1.7091717820794642e-05
param_324,1.5711614872881972e-05,1.4060731049376323e-05
param_467,1.5705290687373362e-05,4.4009808676042706e-05
param_2070,1.569938582890451e-05,6.901268821406481e-05
param_2171,1.5552122940132307e-05,9.52325243128857e-05
param_1642,1.542221821000389e-05,6.283146210831079e-05
param_899,1.5396238996667756e-05,1.3361932478864331e-05
param_730,1.5114549262706945e-05,4.231766305924051e-05
param_1563,1.4838634180325271e-05,6.447604289492228e-05
param_1693,1.480470333821149e-05,2.0824192746681452e-05
param_1234,1.4516965816846473e-05,5.287397387031434e-05
param_124,1.4229085509920304e-05,0.0002904532206804471
param_1069,1.4179762116395267e-05,1.2939773619131107e-05
param_862,1.4080233095570271e-05,0.00017700727960910236
param_1460,1.3956339195542178e-05,3.410645740481733e-05
param_296,1.3860658365749678e-05,0.00013270228320520726
param_1760,1.3451144673748417e-05,0.0001098511235353601
param_724,1.3387530334219022e-05,2.6775060668549066e-05
param_1005,1.333411641453175e-05,1.333411641457616e-05
param_538,1.3173037586700077e-05,7.229087165100215e-06
param_889,1.3120835173974222e-05,0.0007317985320831452
param_462,1.2903955978438297e-05,6.370806138373407e-05
param_762,1.282166034370924e-05,4.650743962675343e-05
param_1818,1.2804835442614682e-05,2.354416931043165e-05
param_735,1.2681218116128435e-05,5.0925690731647224e-05
param_2484,1.2587953397602548e-05,1.2797510801400682e-05
param_2072,1.2412848031906342e-05,1.3060111303512709e-05
param_1429,1.2370604697098386e-05,0.00029379925024549384
param_690,1.2316146121293947e-05,0.00022656139462357773
param_22,1.2272286674908095e-05,9.741905202488205e-05
param_808,1.2150940948574273e-05,2.6401415201986823e-05
param_677,1.2146110686961365e-05,1.6124019050451575e-05
param_2264,1.1565455224049615e-05,0.0001176171702924335
param_1756,1.1488361371414513e-05,1.1326819701349501e-05
param_2000,1.1485535413724435e-05,9.377900395520965e-06
param_1448,1.1435580141005986e-05,4.925223155849162e-05
param_992,1.125693614412171e-05,2.2513872288409953e-05
param_1127,1.0977451054738907e-05,0.0007764069386685091
param_875,1.0768808992644985e-05,1.644962745129941e-05
param_1064,1.048766700506576e-05,3.4958890016885866e-06
param_352,1.0442555470691061e-05,6.655979283017785e-05
param_1569,1.0422944848076377e-05,8.967936004289534e-05
param_335,1.0071127565525196e-05,8.804931680085919e-06
param_2073,9.852706756530161e-06,0.00036471288848555195
param_2080,9.778227268508744e-06,1.1817174723246722e-05
param_864,9.694866956544424e-06,3.762518298882207e-05
param_886,9.683540980232052e-06,4.21565446683525e-05
param_1955,9.37548582706782e-06,1.1836744356000877e-05
param_2385,9.359534728026198e-06,1.1463042156852206e-05
param_374,9.033046153850144e-06,1.8632583118784972e-05
param_369,8.94607320491847e-06,1.211891318028124e-05
param_1383,8.814173630034006e-06,9.860974148479136e-06
param_2184,8.766740094423575e-06,7.81184377899371e-06
param_970,8.461329416675767e-06,3.239396524154782e-05
param_888,8.425497296937757e-06,9.061492823061579e-06
param_1644,7.722344224680987e-06,2.993383096947068e-05
param_1162,7.604804504546259e-06,6.113969286527228e-05
param_104,7.533147992022648e-06,8.95219444123236e-05
param_1717,7.435681422429674e-06,8.395810634177832e-06
param_1068,7.430639818251094e-06,1.613073411487695e-06
param_2206,7.3492044335710105e-06,2.928076416932387e-05
param_2017,7.297123668936756e-06,0.00016790116460481955
param_2057,7.2629488331310554e-06,0.00021069497667595974
param_1451,7.223281402191084e-06,1.1045225416857669e-05
param_1722,7.1961247747331925e-06,0.00023144217836584984
param_1079,7.107946320905612e-06,2.4802829331542504e-05
param_2408,6.975026764477477e-06,3.208897223751621e-06
param_1165,6.939636281488859e-06,2.0818908844614607e-05
param_1011,6.921400622772466e-06,0.0001743335982062227
param_1517,6.8737810107188935e-06,4.499945970261458e-06
param_1463,6.807705982270207e-06,8.735560223395078e-05
param_1024,6.6015630018068094e-06,0.00022437267120683854
param_1869,6.524768874593967e-06,0.0003077211042620655
param_798,6.463580372439992e-06,0.00011134125731304331
param_2212,6.351113235170125e-06,6.989775075430794e-06
param_426,6.089539540621303e-06,1.8269248512768938e-05
param_1748,6.028999712426319e-06,1.958135908355462e-05
param_2037,5.952578206280812e-06,1.1905156412672646e-05
param_1193,5.879030099609217e-06,9.341089560804218e-06
param_1036,5.874984903542213e-06,6.791564560138413e-06
param_1189,5.8669655752741076e-06,2.017968272702842e-05
param_266,5.861203377643953e-06,1.1488158884614975e-05
param_1941,5.74506026957966e-06,0.00012418176821298417
param_1534,5.731405187181515e-06,0.0004042571642315619
param_868,5.711020485121843e-06,4.7243332273007626e-05
param_540,5.455202338122689e-06,5.668657694545466e-05
param_121,5.142316378026202e-06,1.7720691097766965e-05
param_2237,5.1008440675071045e-06,7.791668016033064e-06
param_202,5.031427892787654e-06,3.56581172824962e-05
param_1120,5.011213347172472e-06,6.3669306553801915e-06
param_303,4.897196630837541e-06,4.181305680133827e-05
param_988,4.811548404393129e-06,3.659889175176278e-05
param_2366,4.734683012030949e-06,6.03146872089467e-06
param_287,4.652856395859217e-06,2.0484903880803466e-05
param_1211,4.604096051674667e-06,2.2641987217099974e-05
param_1266,4.6017995622982255e-06,2.439733578859109e-05
param_1820,4.5733430763528204e-06,6.296375384445307e-06
param_418,4.5140261436760195e-06,5.528530368885407e-06
param_1488,4.4424769873652185e-06,5.9835524487425264e-05
param_1279,4.3563356399767276e-06,6.6544126076575354e-06
